"","year","perc_expl","perc_non_expl","X","Region","Country","Rate","Count","type"
"350",2012,0.19,0.81,350,"Asia","Hong Kong Special Administrative Region of China",104.04,7332,"Assault"
"351",2012,0.19,0.81,351,"Asia","Japan",21.85,28058,"Assault"
"352",2012,0.19,0.81,352,"Asia","Macao Special Administrative Region of China",310.99,1754,"Assault"
"353",2012,0.19,0.81,353,"Asia","Mongolia",231.72,6546,"Assault"
"354",2012,0.19,0.81,354,"Asia","Republic of Korea",124.36,62257,"Assault"
"355",2012,0.19,0.81,355,"Asia","Brunei Darussalam",NA,NA,"Assault"
"356",2012,0.19,0.81,356,"Asia","Indonesia",12.44,30901,"Assault"
"357",2012,0.19,0.81,357,"Asia","Malaysia",NA,NA,"Assault"
"358",2012,0.19,0.81,358,"Asia","Myanmar",4.5,2312,"Assault"
"359",2012,0.19,0.81,359,"Asia","Singapore",8.42,452,"Assault"
"360",2012,0.19,0.81,360,"Asia","Thailand",20.13,13654,"Assault"
"361",2012,0.19,0.81,361,"Asia","Bangladesh",NA,NA,"Assault"
"362",2012,0.19,0.81,362,"Asia","Bhutan",NA,NA,"Assault"
"363",2012,0.19,0.81,363,"Asia","India",26.25,332324,"Assault"
"364",2012,0.19,0.81,364,"Asia","Maldives",318.39,1264,"Assault"
"365",2012,0.19,0.81,365,"Asia","Nepal",NA,NA,"Assault"
"366",2012,0.19,0.81,366,"Asia","Pakistan",17.19,32194,"Assault"
"367",2012,0.19,0.81,367,"Asia","Sri Lanka",322.1,66137,"Assault"
"368",2012,0.19,0.81,368,"Asia","Armenia",5.44,157,"Assault"
"369",2012,0.19,0.81,369,"Asia","Azerbaijan",1.42,132,"Assault"
"370",2012,0.19,0.81,370,"Asia","Bahrain",NA,NA,"Assault"
"371",2012,0.19,0.81,371,"Asia","Cyprus",13.04,148,"Assault"
"372",2012,0.19,0.81,372,"Asia","Georgia",NA,NA,"Assault"
"373",2012,0.19,0.81,373,"Asia","Israel",NA,NA,"Assault"
"374",2012,0.19,0.81,374,"Asia","Jordan",NA,NA,"Assault"
"375",2012,0.19,0.81,375,"Asia","Kuwait",NA,NA,"Assault"
"376",2012,0.19,0.81,376,"Asia","Lebanon",156.34,8658,"Assault"
"377",2012,0.19,0.81,377,"Asia","Oman",NA,NA,"Assault"
"378",2012,0.19,0.81,378,"Asia","Qatar",NA,NA,"Assault"
"379",2012,0.19,0.81,379,"Asia","Saudi Arabia",NA,NA,"Assault"
"380",2012,0.19,0.81,380,"Asia","State of Palestine",8.18,347,"Assault"
"381",2012,0.19,0.81,381,"Asia","Syrian Arab Republic",NA,NA,"Assault"
"382",2012,0.19,0.81,382,"Asia","Turkey",351.41,262330,"Assault"
"383",2012,0.19,0.81,383,"Asia","United Arab Emirates",4.13,378,"Assault"
"384",2012,0.19,0.81,384,"Asia","Yemen",NA,NA,"Assault"
"385",2012,0.19,0.81,385,"Europe","Belarus",9.63,907,"Assault"
"386",2012,0.19,0.81,386,"Europe","Bulgaria",32.86,2410,"Assault"
"387",2012,0.19,0.81,387,"Europe","Czech Republic",173.5,18358,"Assault"
"388",2012,0.19,0.81,388,"Europe","Hungary",141.66,13973,"Assault"
"389",2012,0.19,0.81,389,"Europe","Poland",25.43,9721,"Assault"
"390",2012,0.19,0.81,390,"Europe","Republic of Moldova",7.97,325,"Assault"
"391",2012,0.19,0.81,391,"Europe","Romania",85.13,17219,"Assault"
"392",2012,0.19,0.81,392,"Europe","Russian Federation",20.17,29045,"Assault"
"393",2012,0.19,0.81,393,"Europe","Slovakia",40.31,2183,"Assault"
"394",2012,0.19,0.81,394,"Europe","Ukraine",NA,NA,"Assault"
"395",2012,0.19,0.81,395,"Europe","Denmark",170.33,9557,"Assault"
"396",2012,0.19,0.81,396,"Europe","Estonia",7.48,99,"Assault"
"397",2012,0.19,0.81,397,"Europe","Finland",34.61,1874,"Assault"
"398",2012,0.19,0.81,398,"Europe","Iceland",22.7,74,"Assault"
"399",2012,0.19,0.81,399,"Europe","Ireland",294.4,13566,"Assault"
"400",2012,0.19,0.81,400,"Europe","Latvia",64.04,1325,"Assault"
"401",2012,0.19,0.81,401,"Europe","Lithuania",5.84,178,"Assault"
"402",2012,0.19,0.81,402,"Europe","Norway",55.46,2781,"Assault"
"403",2012,0.19,0.81,403,"Europe","Sweden",55.94,5338,"Assault"
"404",2012,0.19,0.81,404,"Europe","Albania",5.35,156,"Assault"
"405",2012,0.19,0.81,405,"Europe","Andorra",198.78,163,"Assault"
"406",2012,0.19,0.81,406,"Europe","Bosnia and Herzegovina",17.14,618,"Assault"
"407",2012,0.19,0.81,407,"Europe","Croatia",21.02,903,"Assault"
"408",2012,0.19,0.81,408,"Europe","Greece",15.69,1692,"Assault"
"409",2012,0.19,0.81,409,"Europe","Holy See",0,0,"Assault"
"410",2012,0.19,0.81,410,"Europe","Italy",116.11,69527,"Assault"
"411",2012,0.19,0.81,411,"Europe","Malta",41.23,174,"Assault"
"412",2012,0.19,0.81,412,"Europe","Montenegro",26.84,168,"Assault"
"413",2012,0.19,0.81,413,"Europe","North Macedonia",10.17,211,"Assault"
"414",2012,0.19,0.81,414,"Europe","Portugal",6.66,701,"Assault"
"415",2012,0.19,0.81,415,"Europe","Serbia",14.8,1323,"Assault"
"416",2012,0.19,0.81,416,"Europe","Slovenia",98.74,2032,"Assault"
"417",2012,0.19,0.81,417,"Europe","Spain",36.87,17353,"Assault"
"418",2012,0.19,0.81,418,"Europe","Austria",47.4,4030,"Assault"
"419",2012,0.19,0.81,419,"Europe","Belgium",652.34,72312,"Assault"
"420",2012,0.19,0.81,420,"Europe","France",364.57,231733,"Assault"
"421",2012,0.19,0.81,421,"Europe","Germany",168.05,136077,"Assault"
"422",2012,0.19,0.81,422,"Europe","Liechtenstein",186.49,69,"Assault"
"423",2012,0.19,0.81,423,"Europe","Luxembourg",563.84,2994,"Assault"
"424",2012,0.19,0.81,424,"Europe","Monaco",NA,NA,"Assault"
"425",2012,0.19,0.81,425,"Europe","Netherlands",341.23,57300,"Assault"
"426",2012,0.19,0.81,426,"Europe","Switzerland",7.46,597,"Assault"
"427",2012,0.19,0.81,427,"Oceania","Australia",278.16,63709,"Assault"
"428",2012,0.19,0.81,428,"Oceania","New Zealand",227.51,10165,"Assault"
"429",2012,0.19,0.81,429,"Oceania","Solomon Islands",NA,NA,"Assault"
"430",2013,0.22,0.78,430,"Africa","Burundi",4.52,431,"Assault"
"431",2013,0.22,0.78,431,"Africa","Kenya",30.04,13674,"Assault"
"432",2013,0.22,0.78,432,"Africa","Madagascar",11.95,2744,"Assault"
"433",2013,0.22,0.78,433,"Africa","Mauritius",NA,NA,"Assault"
"434",2013,0.22,0.78,434,"Africa","Mozambique",NA,NA,"Assault"
"435",2013,0.22,0.78,435,"Africa","Rwanda",30.51,3299,"Assault"
"436",2013,0.22,0.78,436,"Africa","Uganda",46.79,16702,"Assault"
"437",2013,0.22,0.78,437,"Africa","United Republic of Tanzania",NA,NA,"Assault"
"438",2013,0.22,0.78,438,"Africa","Zimbabwe",NA,NA,"Assault"
"439",2013,0.22,0.78,439,"Africa","Cameroon",25.5,5630,"Assault"
"440",2013,0.22,0.78,440,"Africa","Sao Tome and Principe",NA,NA,"Assault"
"441",2013,0.22,0.78,441,"Africa","Algeria",142.82,54472,"Assault"
"442",2013,0.22,0.78,442,"Africa","Egypt",NA,NA,"Assault"
"443",2013,0.22,0.78,443,"Africa","Morocco",200.98,67763,"Assault"
"444",2013,0.22,0.78,444,"Africa","Botswana",NA,NA,"Assault"
"445",2013,0.22,0.78,445,"Africa","Eswatini",NA,NA,"Assault"
"446",2013,0.22,0.78,446,"Africa","Lesotho",NA,NA,"Assault"
"447",2013,0.22,0.78,447,"Africa","South Africa",NA,NA,"Assault"
"448",2013,0.22,0.78,448,"Africa","Benin",NA,NA,"Assault"
"449",2013,0.22,0.78,449,"Africa","Cabo Verde",783.79,4013,"Assault"
"450",2013,0.22,0.78,450,"Africa","Cote d'Ivoire",NA,NA,"Assault"
"451",2013,0.22,0.78,451,"Africa","Guinea",NA,NA,"Assault"
"452",2013,0.22,0.78,452,"Africa","Guinea-Bissau",176.82,2914,"Assault"
"453",2013,0.22,0.78,453,"Africa","Nigeria",9.6,16487,"Assault"
"454",2013,0.22,0.78,454,"Africa","Senegal",NA,NA,"Assault"
"455",2013,0.22,0.78,455,"Africa","Sierra Leone",NA,NA,"Assault"
"456",2013,0.22,0.78,456,"Americas","Bahamas",NA,NA,"Assault"
"457",2013,0.22,0.78,457,"Americas","Barbados",440.14,1250,"Assault"
"458",2013,0.22,0.78,458,"Americas","Dominica",NA,NA,"Assault"
"459",2013,0.22,0.78,459,"Americas","Dominican Republic",38.15,3833,"Assault"
"460",2013,0.22,0.78,460,"Americas","Grenada",1290.74,1394,"Assault"
"461",2013,0.22,0.78,461,"Americas","Jamaica",172.82,4941,"Assault"
"462",2013,0.22,0.78,462,"Americas","Puerto Rico",68.35,2395,"Assault"
"463",2013,0.22,0.78,463,"Americas","St. Kitts and Nevis",NA,NA,"Assault"
"464",2013,0.22,0.78,464,"Americas","St. Vincent and the Grenadines",NA,NA,"Assault"
"465",2013,0.22,0.78,465,"Americas","Trinidad and Tobago",40.03,542,"Assault"
"466",2013,0.22,0.78,466,"Americas","Belize",NA,NA,"Assault"
"467",2013,0.22,0.78,467,"Americas","Costa Rica",173.37,8221,"Assault"
"468",2013,0.22,0.78,468,"Americas","El Salvador",68.98,4322,"Assault"
"469",2013,0.22,0.78,469,"Americas","Guatemala",17.86,2786,"Assault"
"470",2013,0.22,0.78,470,"Americas","Honduras",19.71,1734,"Assault"
"471",2013,0.22,0.78,471,"Americas","Mexico",27.1,32202,"Assault"
"472",2013,0.22,0.78,472,"Americas","Nicaragua",NA,NA,"Assault"
"473",2013,0.22,0.78,473,"Americas","Panama",110.46,4236,"Assault"
"474",2013,0.22,0.78,474,"Americas","Bermuda",87.5,56,"Assault"
"475",2013,0.22,0.78,475,"Americas","Canada",139.56,49260,"Assault"
"476",2013,0.22,0.78,476,"Americas","United States of America",229.71,726800,"Assault"
"477",2013,0.22,0.78,477,"Americas","Argentina",NA,NA,"Assault"
"478",2013,0.22,0.78,478,"Americas","Bolivia (Plurinational State of)",119.76,12625,"Assault"
"479",2013,0.22,0.78,479,"Americas","Brazil",329.04,661494,"Assault"
"480",2013,0.22,0.78,480,"Americas","Chile",81.45,14313,"Assault"
"481",2013,0.22,0.78,481,"Americas","Colombia",359.42,167111,"Assault"
"482",2013,0.22,0.78,482,"Americas","Ecuador",54.5,8560,"Assault"
"483",2013,0.22,0.78,483,"Americas","Guyana",856.52,6501,"Assault"
"484",2013,0.22,0.78,484,"Americas","Paraguay",12.86,837,"Assault"
"485",2013,0.22,0.78,485,"Americas","Peru",87.87,26163,"Assault"
"486",2013,0.22,0.78,486,"Americas","Suriname",NA,NA,"Assault"
"487",2013,0.22,0.78,487,"Americas","Uruguay",12.57,426,"Assault"
"488",2013,0.22,0.78,488,"Asia","Kazakhstan",7.99,1361,"Assault"
"489",2013,0.22,0.78,489,"Asia","Kyrgyzstan",5.34,306,"Assault"
"490",2013,0.22,0.78,490,"Asia","Tajikistan",NA,NA,"Assault"
"491",2013,0.22,0.78,491,"Asia","Turkmenistan",NA,NA,"Assault"
"492",2013,0.22,0.78,492,"Asia","Uzbekistan",NA,NA,"Assault"
"493",2013,0.22,0.78,493,"Asia","Hong Kong Special Administrative Region of China",93.43,6623,"Assault"
"494",2013,0.22,0.78,494,"Asia","Japan",21.72,27864,"Assault"
"495",2013,0.22,0.78,495,"Asia","Macao Special Administrative Region of China",294.63,1700,"Assault"
"496",2013,0.22,0.78,496,"Asia","Mongolia",262.46,7564,"Assault"
"497",2013,0.22,0.78,497,"Asia","Republic of Korea",111,55884,"Assault"
"498",2013,0.22,0.78,498,"Asia","Brunei Darussalam",NA,NA,"Assault"
"499",2013,0.22,0.78,499,"Asia","Indonesia",13.96,35153,"Assault"
"500",2013,0.22,0.78,500,"Asia","Malaysia",NA,NA,"Assault"
"501",2013,0.22,0.78,501,"Asia","Myanmar",9.65,5003,"Assault"
"502",2013,0.22,0.78,502,"Asia","Singapore",8.73,476,"Assault"
"503",2013,0.22,0.78,503,"Asia","Thailand",18.33,12491,"Assault"
"504",2013,0.22,0.78,504,"Asia","Bangladesh",NA,NA,"Assault"
"505",2013,0.22,0.78,505,"Asia","Bhutan",NA,NA,"Assault"
"506",2013,0.22,0.78,506,"Asia","India",26.13,334669,"Assault"
"507",2013,0.22,0.78,507,"Asia","Maldives",309.86,1289,"Assault"
"508",2013,0.22,0.78,508,"Asia","Nepal",NA,NA,"Assault"
"509",2013,0.22,0.78,509,"Asia","Pakistan",16.85,32223,"Assault"
"510",2013,0.22,0.78,510,"Asia","Sri Lanka",19.83,4098,"Assault"
"511",2013,0.22,0.78,511,"Asia","Armenia",6.07,176,"Assault"
"512",2013,0.22,0.78,512,"Asia","Azerbaijan",1.41,132,"Assault"
"513",2013,0.22,0.78,513,"Asia","Bahrain",NA,NA,"Assault"
"514",2013,0.22,0.78,514,"Asia","Cyprus",11.54,132,"Assault"
"515",2013,0.22,0.78,515,"Asia","Georgia",NA,NA,"Assault"
"516",2013,0.22,0.78,516,"Asia","Israel",NA,NA,"Assault"
"517",2013,0.22,0.78,517,"Asia","Jordan",NA,NA,"Assault"
"518",2013,0.22,0.78,518,"Asia","Kuwait",NA,NA,"Assault"
"519",2013,0.22,0.78,519,"Asia","Lebanon",139.05,8222,"Assault"
"520",2013,0.22,0.78,520,"Asia","Oman",NA,NA,"Assault"
"521",2013,0.22,0.78,521,"Asia","Qatar",NA,NA,"Assault"
"522",2013,0.22,0.78,522,"Asia","Saudi Arabia",NA,NA,"Assault"
"523",2013,0.22,0.78,523,"Asia","State of Palestine",NA,NA,"Assault"
"524",2013,0.22,0.78,524,"Asia","Syrian Arab Republic",NA,NA,"Assault"
"525",2013,0.22,0.78,525,"Asia","Turkey",98.7,74938,"Assault"
"526",2013,0.22,0.78,526,"Asia","United Arab Emirates",3.38,311,"Assault"
"527",2013,0.22,0.78,527,"Asia","Yemen",NA,NA,"Assault"
"528",2013,0.22,0.78,528,"Europe","Belarus",9.04,852,"Assault"
"529",2013,0.22,0.78,529,"Europe","Bulgaria",33.88,2470,"Assault"
"530",2013,0.22,0.78,530,"Europe","Czech Republic",176.53,18689,"Assault"
"531",2013,0.22,0.78,531,"Europe","Hungary",136.03,13377,"Assault"
"532",2013,0.22,0.78,532,"Europe","Poland",23.9,9118,"Assault"
"533",2013,0.22,0.78,533,"Europe","Republic of Moldova",7.95,324,"Assault"
"534",2013,0.22,0.78,534,"Europe","Romania",87.28,17572,"Assault"
"535",2013,0.22,0.78,535,"Europe","Russian Federation",21.1,30453,"Assault"
"536",2013,0.22,0.78,536,"Europe","Slovakia",37.2,2017,"Assault"
"537",2013,0.22,0.78,537,"Europe","Ukraine",NA,NA,"Assault"
"538",2013,0.22,0.78,538,"Europe","Denmark",26.66,1503,"Assault"
"539",2013,0.22,0.78,539,"Europe","Estonia",7.51,99,"Assault"
"540",2013,0.22,0.78,540,"Europe","Finland",32.93,1791,"Assault"
"541",2013,0.22,0.78,541,"Europe","Iceland",28.13,92,"Assault"
"542",2013,0.22,0.78,542,"Europe","Ireland",66.93,3089,"Assault"
"543",2013,0.22,0.78,543,"Europe","Latvia",22.4,458,"Assault"
"544",2013,0.22,0.78,544,"Europe","Lithuania",7.01,211,"Assault"
"545",2013,0.22,0.78,545,"Europe","Norway",50.52,2566,"Assault"
"546",2013,0.22,0.78,546,"Europe","Sweden",48.44,4659,"Assault"
"547",2013,0.22,0.78,547,"Europe","Albania",5.61,163,"Assault"
"548",2013,0.22,0.78,548,"Europe","Andorra",111.11,90,"Assault"
"549",2013,0.22,0.78,549,"Europe","Bosnia and Herzegovina",16.29,577,"Assault"
"550",2013,0.22,0.78,550,"Europe","Croatia",19.24,823,"Assault"
"551",2013,0.22,0.78,551,"Europe","Greece",14.99,1610,"Assault"
"552",2013,0.22,0.78,552,"Europe","Holy See",0,0,"Assault"
"553",2013,0.22,0.78,553,"Europe","Italy",110.22,66317,"Assault"
"554",2013,0.22,0.78,554,"Europe","Malta",51.17,218,"Assault"
"555",2013,0.22,0.78,555,"Europe","Montenegro",27.64,173,"Assault"
"556",2013,0.22,0.78,556,"Europe","North Macedonia",10.4,216,"Assault"
"557",2013,0.22,0.78,557,"Europe","Portugal",5.54,580,"Assault"
"558",2013,0.22,0.78,558,"Europe","Serbia",19.62,1750,"Assault"
"559",2013,0.22,0.78,559,"Europe","Slovenia",89.63,1849,"Assault"
"560",2013,0.22,0.78,560,"Europe","Spain",35.59,16701,"Assault"
"561",2013,0.22,0.78,561,"Europe","Austria",38.88,3327,"Assault"
"562",2013,0.22,0.78,562,"Europe","Belgium",625.3,69746,"Assault"
"563",2013,0.22,0.78,563,"Europe","France",365.14,233304,"Assault"
"564",2013,0.22,0.78,564,"Europe","Germany",157.52,127869,"Assault"
"565",2013,0.22,0.78,565,"Europe","Liechtenstein",278.38,103,"Assault"
"566",2013,0.22,0.78,566,"Europe","Luxembourg",555.8,3018,"Assault"
"567",2013,0.22,0.78,567,"Europe","Monaco",NA,NA,"Assault"
"568",2013,0.22,0.78,568,"Europe","Netherlands",33.13,5581,"Assault"
"569",2013,0.22,0.78,569,"Europe","Switzerland",7,568,"Assault"
"570",2013,0.22,0.78,570,"Oceania","Australia",284.72,66211,"Assault"
"571",2013,0.22,0.78,571,"Oceania","New Zealand",198.07,8951,"Assault"
"572",2013,0.22,0.78,572,"Oceania","Solomon Islands",NA,NA,"Assault"
"573",2014,0.22,0.78,573,"Africa","Burundi",5.58,549,"Assault"
"574",2014,0.22,0.78,574,"Africa","Kenya",29.87,13949,"Assault"
"575",2014,0.22,0.78,575,"Africa","Madagascar",10.78,2542,"Assault"
"576",2014,0.22,0.78,576,"Africa","Mauritius",NA,NA,"Assault"
"577",2014,0.22,0.78,577,"Africa","Mozambique",NA,NA,"Assault"
"578",2014,0.22,0.78,578,"Africa","Rwanda",NA,NA,"Assault"
"579",2014,0.22,0.78,579,"Africa","Uganda",22.24,8210,"Assault"
"580",2014,0.22,0.78,580,"Africa","United Republic of Tanzania",3.67,1834,"Assault"
"581",2014,0.22,0.78,581,"Africa","Zimbabwe",NA,NA,"Assault"
"582",2014,0.22,0.78,582,"Africa","Cameroon",16.27,3690,"Assault"
"583",2014,0.22,0.78,583,"Africa","Sao Tome and Principe",NA,NA,"Assault"
"584",2014,0.22,0.78,584,"Africa","Algeria",138.35,53853,"Assault"
"585",2014,0.22,0.78,585,"Africa","Egypt",NA,NA,"Assault"
"586",2014,0.22,0.78,586,"Africa","Morocco",NA,NA,"Assault"
"587",2014,0.22,0.78,587,"Africa","Botswana",806.46,16847,"Assault"
"588",2014,0.22,0.78,588,"Africa","Eswatini",NA,NA,"Assault"
"589",2014,0.22,0.78,589,"Africa","Lesotho",NA,NA,"Assault"
"590",2014,0.22,0.78,590,"Africa","South Africa",334.69,182556,"Assault"
"591",2014,0.22,0.78,591,"Africa","Benin",NA,NA,"Assault"
"592",2014,0.22,0.78,592,"Africa","Cabo Verde",794.79,4117,"Assault"
"593",2014,0.22,0.78,593,"Africa","Cote d'Ivoire",NA,NA,"Assault"
"594",2014,0.22,0.78,594,"Africa","Guinea",NA,NA,"Assault"
"595",2014,0.22,0.78,595,"Africa","Guinea-Bissau",195.86,3314,"Assault"
"596",2014,0.22,0.78,596,"Africa","Nigeria",NA,NA,"Assault"
"597",2014,0.22,0.78,597,"Africa","Senegal",NA,NA,"Assault"
"598",2014,0.22,0.78,598,"Africa","Sierra Leone",NA,NA,"Assault"
"599",2014,0.22,0.78,599,"Americas","Bahamas",1386.79,5145,"Assault"
"600",2014,0.22,0.78,600,"Americas","Barbados",514.04,1465,"Assault"
"601",2014,0.22,0.78,601,"Americas","Dominica",107.04,76,"Assault"
"602",2014,0.22,0.78,602,"Americas","Dominican Republic",42.06,4275,"Assault"
"603",2014,0.22,0.78,603,"Americas","Grenada",485.32,529,"Assault"
"604",2014,0.22,0.78,604,"Americas","Jamaica",136.28,3918,"Assault"
"605",2014,0.22,0.78,605,"Americas","Puerto Rico",71.66,2475,"Assault"
"606",2014,0.22,0.78,606,"Americas","St. Kitts and Nevis",NA,NA,"Assault"
"607",2014,0.22,0.78,607,"Americas","St. Vincent and the Grenadines",NA,NA,"Assault"
"608",2014,0.22,0.78,608,"Americas","Trinidad and Tobago",40.97,558,"Assault"
"609",2014,0.22,0.78,609,"Americas","Belize",295.18,1042,"Assault"
"610",2014,0.22,0.78,610,"Americas","Costa Rica",176.79,8477,"Assault"
"611",2014,0.22,0.78,611,"Americas","El Salvador",62.27,3920,"Assault"
"612",2014,0.22,0.78,612,"Americas","Guatemala",15.18,2417,"Assault"
"613",2014,0.22,0.78,613,"Americas","Honduras",16.72,1497,"Assault"
"614",2014,0.22,0.78,614,"Americas","Mexico",33.18,39937,"Assault"
"615",2014,0.22,0.78,615,"Americas","Nicaragua",NA,NA,"Assault"
"616",2014,0.22,0.78,616,"Americas","Panama",104.15,4063,"Assault"
"617",2014,0.22,0.78,617,"Americas","Bermuda",95.31,61,"Assault"
"618",2014,0.22,0.78,618,"Americas","Canada",135.62,48369,"Assault"
"619",2014,0.22,0.78,619,"Americas","United States of America",229.42,731100,"Assault"
"620",2014,0.22,0.78,620,"Americas","Argentina",418.9,178611,"Assault"
"621",2014,0.22,0.78,621,"Americas","Bolivia (Plurinational State of)",88.85,9513,"Assault"
"622",2014,0.22,0.78,622,"Americas","Brazil",298.99,606252,"Assault"
"623",2014,0.22,0.78,623,"Americas","Chile",75.22,13359,"Assault"
"624",2014,0.22,0.78,624,"Americas","Colombia",356.93,167645,"Assault"
"625",2014,0.22,0.78,625,"Americas","Ecuador",46.58,7430,"Assault"
"626",2014,0.22,0.78,626,"Americas","Guyana",NA,NA,"Assault"
"627",2014,0.22,0.78,627,"Americas","Paraguay",11.8,779,"Assault"
"628",2014,0.22,0.78,628,"Americas","Peru",82.44,24806,"Assault"
"629",2014,0.22,0.78,629,"Americas","Suriname",78.3,433,"Assault"
"630",2014,0.22,0.78,630,"Americas","Uruguay",13.82,470,"Assault"
"631",2014,0.22,0.78,631,"Asia","Kazakhstan",5.53,957,"Assault"
"632",2014,0.22,0.78,632,"Asia","Kyrgyzstan",6.5,380,"Assault"
"633",2014,0.22,0.78,633,"Asia","Tajikistan",NA,NA,"Assault"
"634",2014,0.22,0.78,634,"Asia","Turkmenistan",NA,NA,"Assault"
"635",2014,0.22,0.78,635,"Asia","Uzbekistan",4.77,1451,"Assault"
"636",2014,0.22,0.78,636,"Asia","Hong Kong Special Administrative Region of China",NA,NA,"Assault"
"637",2014,0.22,0.78,637,"Asia","Japan",20.8,26653,"Assault"
"638",2014,0.22,0.78,638,"Asia","Macao Special Administrative Region of China",302.2,1783,"Assault"
"639",2014,0.22,0.78,639,"Asia","Mongolia",276.6,8132,"Assault"
"640",2014,0.22,0.78,640,"Asia","Republic of Korea",99.35,50281,"Assault"
"641",2014,0.22,0.78,641,"Asia","Brunei Darussalam",NA,NA,"Assault"
"642",2014,0.22,0.78,642,"Asia","Indonesia",14.49,36980,"Assault"
"643",2014,0.22,0.78,643,"Asia","Malaysia",NA,NA,"Assault"
"644",2014,0.22,0.78,644,"Asia","Myanmar",9.93,5190,"Assault"
"645",2014,0.22,0.78,645,"Asia","Singapore",9.28,513,"Assault"
"646",2014,0.22,0.78,646,"Asia","Thailand",18.52,12675,"Assault"
"647",2014,0.22,0.78,647,"Asia","Bangladesh",NA,NA,"Assault"
"648",2014,0.22,0.78,648,"Asia","Bhutan",72.46,521,"Assault"
"649",2014,0.22,0.78,649,"Asia","India",NA,NA,"Assault"
"650",2014,0.22,0.78,650,"Asia","Maldives",NA,NA,"Assault"
"651",2014,0.22,0.78,651,"Asia","Nepal",NA,NA,"Assault"
"652",2014,0.22,0.78,652,"Asia","Pakistan",17.12,33432,"Assault"
"653",2014,0.22,0.78,653,"Asia","Sri Lanka",19.42,4037,"Assault"
"654",2014,0.22,0.78,654,"Asia","Armenia",6.8,198,"Assault"
"655",2014,0.22,0.78,655,"Asia","Azerbaijan",1.68,160,"Assault"
"656",2014,0.22,0.78,656,"Asia","Bahrain",NA,NA,"Assault"
"657",2014,0.22,0.78,657,"Asia","Cyprus",11.63,134,"Assault"
"658",2014,0.22,0.78,658,"Asia","Georgia",5.65,228,"Assault"
"659",2014,0.22,0.78,659,"Asia","Israel",NA,NA,"Assault"
"660",2014,0.22,0.78,660,"Asia","Jordan",NA,NA,"Assault"
"661",2014,0.22,0.78,661,"Asia","Kuwait",NA,NA,"Assault"
"662",2014,0.22,0.78,662,"Asia","Lebanon",135.98,8514,"Assault"
"663",2014,0.22,0.78,663,"Asia","Oman",0.99,40,"Assault"
"664",2014,0.22,0.78,664,"Asia","Qatar",NA,NA,"Assault"
"665",2014,0.22,0.78,665,"Asia","Saudi Arabia",NA,NA,"Assault"
"666",2014,0.22,0.78,666,"Asia","State of Palestine",NA,NA,"Assault"
"667",2014,0.22,0.78,667,"Asia","Syrian Arab Republic",NA,NA,"Assault"
"668",2014,0.22,0.78,668,"Asia","Turkey",102.82,79405,"Assault"
"669",2014,0.22,0.78,669,"Asia","United Arab Emirates",3.43,316,"Assault"
"670",2014,0.22,0.78,670,"Asia","Yemen",NA,NA,"Assault"
"671",2014,0.22,0.78,671,"Europe","Belarus",8.8,830,"Assault"
"672",2014,0.22,0.78,672,"Europe","Bulgaria",34.96,2533,"Assault"
"673",2014,0.22,0.78,673,"Europe","Czech Republic",49.09,5199,"Assault"
"674",2014,0.22,0.78,674,"Europe","Hungary",137.43,13475,"Assault"
"675",2014,0.22,0.78,675,"Europe","Poland",21.65,8248,"Assault"
"676",2014,0.22,0.78,676,"Europe","Republic of Moldova",7.86,320,"Assault"
"677",2014,0.22,0.78,677,"Europe","Romania",11.37,2279,"Assault"
"678",2014,0.22,0.78,678,"Europe","Russian Federation",20.24,29286,"Assault"
"679",2014,0.22,0.78,679,"Europe","Slovakia",36.62,1988,"Assault"
"680",2014,0.22,0.78,680,"Europe","Ukraine",NA,NA,"Assault"
